dyad;participant;eat;start.time;end.time;duration;raw.text;collaborative.processes;collaborative.categories;give.explanation;check.comprehension;give.task.information;outside.activity;disagree;show.hostility;show.active.listening;show.solidarity;elicit.partner.information;give.self.information;elicit.proposition;elicit.opinion;incorporate;give.recall;elicit.recall;tool.discourse;coordinate.teamwork;accept;give.opinion.against;give.proposition;elicit.task.information;manage.task;show.reflection;agree;use.social.convention;relax.atmosphere;check.reception;give.opinion.for;shared.emotion;unix.time.video;excel.time.video;human.time.video;human.time.emotion;;;;;
D26;D26P01;Oui;558,427;573,673;15,246;ouais ouais déjà les mots sont importants mais euh du coup on peut : on peut faire un argumentaire pis quand t'as un argumentaire béton l'autre est désarçonné 'fin tu vois un côté (.) y a pas forcément besoin de passer par les insultes ou par les coups on peut avoir raison sans;give.proposition;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;1346157914;41149.53142;12:45:14;;;;;;
D26;D26P01;Oui;575,352;578,369;3,017;sans sans violence verbale ou physique quoi;give.proposition;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;1346157931;41149.53161;12:45:31;;;;;;
D26;D26P02;Oui;574,566;575,517;0,951;exact exact;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1346157931;41149.5316;12:45:31;;;;;;
D26;D26P02;Oui;579,532;581,381;1,849;alors du style attend euh :;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1346157936;41149.53166;12:45:36;;;;;;
D26;D26P02;Oui;588,728;589,662;0,934;euh :;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1346157945;41149.53177;12:45:45;;;;;;
D26;D26P01;Oui;592,392;594,539;2,147;la bataille d'idée ou un truc comme ça j'sais pas;give.proposition;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;1346157948;41149.53181;12:45:48;;;;;;
D26;D26P02;Oui;596,228;597,327;1,099;ah ouais ouais ouais;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1346157952;41149.53185;12:45:52;;;;;;
D26;D26P01;Oui;600,565;601,139;0,574;genre;other;Other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346157957;41149.5319;12:45:57;;;;;;
D26;D26P02;Oui;610,83;613,83;3;les mots font plus que les poings;give.proposition;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;1346157967;41149.53202;12:46:07;;;;;;
D26;D26P01;Oui;613,078;613,833;0,755;hm hm;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1346157969;41149.53205;12:46:09;;;;;;
D26;D26P02;Oui;615,456;616,242;0,786;quelque chose comme ça;elicit.opinion;Transactivity;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346157971;41149.53208;12:46:11;;;;;;
D26;D26P02;Oui;619,022;619,481;0,459;euh;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1346157975;41149.53212;12:46:15;;;;;;
D26;D26P01;Oui;631,095;631,931;0,836;euh ;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1346157987;41149.53226;12:46:27;;;;;;
D26;D26P02;Oui;636,618;643,946;7,328;voyons voir ou sinon aussi les jeunes là en ce moment ils regardent beaucoup là télé là les films et tout;give.task.information;Information;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;frustrated;1346157993;41149.53232;12:46:33;12:46:28;;;;;
D26;D26P01;Oui;644,577;645,102;0,525;ouais;agree;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;1346158001;41149.53241;12:46:41;;;;;;
D26;D26P02;Oui;646,265;650,347;4,082;j'ai trouvé quelque chose parce que ils veulent copier un peu euh les gens à la télé;give.self.information;Information;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158002;41149.53243;12:46:42;;;;;;
D26;D26P02;Oui;665,559;666,904;1,345;quelque chose comme ça;other;Other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158022;41149.53266;12:47:02;;;;;;
D26;D26P02;Oui;667,486;670,546;3,06;les films ne sont pas ta réalité;give.proposition;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;1346158023;41149.53268;12:47:03;;;;;;
D26;D26P02;Oui;675,739;679,46;3,721;hm : alors oulala c'est assez compliqué;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1346158032;41149.53277;12:47:12;;;;;;
D26;D26P01;Oui;678,19;681,84;3,65;"Vous avez raison de vous battre pour des causes ""justes"" et avec des mots";give.proposition;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;1346158034;41149.5328;12:47:14;;;;;;
D26;D26P02;Oui;685,787;686,607;0,82;ouais pas mal;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1346158042;41149.53289;12:47:22;;;;;;
D26;D26P01;Oui;690,164;690,656;0,492;hm;other;Other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158046;41149.53294;12:47:26;;;;;;
D26;D26P01;Oui;695,011;702,011;7;et puis l'histoire des films peut-être des fois se s'appuyer sur des films où y a des codes de morale et des choses comme ça;give.proposition;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;1346158051;41149.533;12:47:31;;;;;;
D26;D26P02;Oui;702,379;705,216;2,837;c'est juste (.) euh oui voilà;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1346158058;41149.53308;12:47:38;;;;;;
D26;D26P01;Oui;706,272;710,481;4,209;genre ce que généralement dans les films y a toujours un peu le sauveur quoi (rire);give.task.information;Information;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158062;41149.53313;12:47:42;;;;;;
D26;D26P02;Oui;711,083;718,805;7,722;ouais c'est juste le le le clos le clos du euh en fait du euh à la fin du film la leçon quoi;give.task.information;Information;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158067;41149.53318;12:47:47;;;;;;
D26;D26P01;Oui;711,583;713,714;2,131;pis c'est c'est le héros (rire);give.task.information;Information;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158068;41149.53319;12:47:48;;;;;;
D26;D26P01;Oui;718,8;719,194;0,394;ouais;agree;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;1346158075;41149.53327;12:47:55;;;;;;
D26;D26P02;Oui;721,064;723,977;2,913;euh comment tourner ça dans une phrase;elicit.proposition;Transactivity;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158077;41149.5333;12:47:57;;;;;;
D26;D26P01;Oui;724,784;730,128;5,344;'fin les films de gangsters même le pire gangster il a des petits moment de de d'humain quoi;give.task.information;Information;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;confident;1346158081;41149.53334;12:48:01;12:48:15;;;;;
D26;D26P02;Oui;730,128;732,259;2,131;exact exact au pire j'vais (inaud);accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1346158086;41149.5334;12:48:06;;;;;;
D26;D26P01;Oui;745,834;747,489;1,655;euh tuc tuc tuc;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;amused;1346158102;41149.53359;12:48:22;12:48:19;;;;;
D26;D26P02;Oui;755,007;756,351;1,344;(rire);relax.atmosphere;Social relation;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;1346158111;41149.53369;12:48:31;;;;;;
D26;D26P02;Oui;757,474;760,264;2,79;scarface a la fin, il regrette;give.proposition;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;amused;1346158113;41149.53372;12:48:33;12:48:36;;;;;
D26;D26P01;Oui;766,776;768,186;1,41;(rire);relax.atmosphere;Social relation;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;1346158123;41149.53383;12:48:43;;;;;;
D26;D26P01;Oui;769,678;772,776;3,098;j'me souviens plus trop quel scarface (rire) ça fait;elicit.task.information;Information;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;1346158126;41149.53386;12:48:46;;;;;;
D26;D26P02;Oui;772,227;774,309;2,082;ouais : bon il a tué son pote et tout alors;give.task.information;Information;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158128;41149.53389;12:48:48;;;;;;
D26;D26P01;Oui;774,514;775,661;1,147;(rire);relax.atmosphere;Social relation;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;1346158131;41149.53392;12:48:51;;;;;;
D26;D26P02;Oui;775,349;776,218;0,869;(rire);relax.atmosphere;Social relation;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;1346158131;41149.53393;12:48:51;;;;;;
D26;D26P02;Oui;777,242;778,324;1,082;il se retrouve tout seul;give.task.information;Information;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158133;41149.53395;12:48:53;;;;;;
D26;D26P02;Oui;780,012;782,176;2,164;ou sinon euh : euh;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1346158136;41149.53398;12:48:56;;;;;;
D26;D26P02;Oui;794,211;795,408;1,197;c'est pas mal aussi;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1346158150;41149.53415;12:49:10;;;;;;
D26;D26P02;Oui;795,724;798,534;2,81;Dans les films les mechants perdents toujours;give.proposition;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;satisfied;1346158152;41149.53416;12:49:12;12:49:19;;;;;
D26;D26P01;Oui;815,44;818,89;3,45;les plus forts sont ceux qui apprennent de leurs erreurs;give.proposition;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;1346158171;41149.53439;12:49:31;;;;;;
D26;D26P02;Oui;820,729;821,384;0,655;ah bien;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1346158177;41149.53445;12:49:37;;;;;;
D26;D26P01;Oui;822,521;823,653;1,132;(rire);relax.atmosphere;Social relation;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;1346158179;41149.53447;12:49:39;;;;;;
D26;D26P02;Oui;824,562;825,071;0,509;juste;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;confident;1346158181;41149.5345;12:49:41;12:49:45;;;;;
D26;D26P01;Oui;839,361;840,87;1,509;un truc sur la :;other;Other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158195;41149.53467;12:49:55;;;;;;
D26;D26P01;Oui;844,612;846,317;1,705;crime d'honneur là un truc comme ça;give.proposition;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;1346158201;41149.53473;12:50:01;;;;;;
D26;D26P01;Oui;860,922;862,545;1,623;ah déjà (rire);other;Other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158217;41149.53492;12:50:17;;;;;;
D26;D26P02;Oui;863,348;867,151;3,803;et pour voter on clicke dessus et on marque pour ou contre c'est ça;elicit.task.information;Information;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;1346158219;41149.53495;12:50:19;;;;;;
D26;D26P01;Oui;868,429;869,921;1,492;j'crois y a un truc comme ça;give.task.information;Information;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158224;41149.535;12:50:24;;;;;;
D26;D26P02;Oui;870,851;871,326;0,475;ok;agree;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;1346158227;41149.53503;12:50:27;;;;;;
D26;D26P02;Oui;876,218;876,858;0,64;alors;other;Other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158232;41149.5351;12:50:32;;;;;;
D26;D26P01;Oui;880,063;881,128;1,065;ah ok d'accord;other;Other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158236;41149.53514;12:50:36;;;;;;
D26;D26P01;Oui;932,899;934,489;1,59;ouais (inaud);other;Other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158289;41149.53575;12:51:29;;;;;;
D26;D26P02;Oui;954,353;955,484;1,131;qu'est-ce qui manque;other;Other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158310;41149.536;12:51:50;;;;;;
D26;D26P01;Oui;994,522;998,473;3,951;du coup l'étape 2 faut qu'on discute les 2-3 slogans qui qu'on préférait;manage.task;Task management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;1346158351;41149.53646;12:52:31;;;;;;
D26;D26P02;Oui;998,218;1000,808;2,59;ah ok ok ok ok ouais pas de souci;agree;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;1346158354;41149.53651;12:52:34;;;;;;
D26;D26P01;Oui;999,415;1000,939;1,524;j'crois (rire);give.self.information;Information;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158355;41149.53652;12:52:35;;;;;;
D26;D26P02;Oui;1001,652;1003,767;2,115;3 slogans à peu près ouais lequel euh;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1346158358;41149.53655;12:52:38;;;;;;
D26;D26P01;Oui;1004,775;1006,857;2,082;à moins qu'on a pas encore fini l'étape 1 mais;give.task.information;Information;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158361;41149.53658;12:52:41;;;;;;
D26;D26P02;Oui;1007,668;1009,259;1,591;non j'pense que l'étape 1 elle est finie;give.task.information;Information;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158364;41149.53662;12:52:44;;;;;;
D26;D26P01;Oui;1009,381;1011,02;1,639;on a pas encore fini ah ouais d'accord;give.task.information;Information;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158365;41149.53664;12:52:45;;;;;;
D26;D26P01;Oui;1011,626;1012,593;0,967;tu du du;other;Other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158368;41149.53666;12:52:48;;;;;;
D26;D26P02;Oui;1016,617;1020,207;3,59;quels sont lesquels un peu plus qui pourraient sortir du lot;elicit.opinion;Transactivity;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158373;41149.53672;12:52:53;;;;;;
D26;D26P01;Oui;1030,832;1034,603;3,771;ouais c'est c'est dur hein les slogans parce qu'il faut dire assez de truc sans en dire trop;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1346158387;41149.53688;12:53:07;;;;;;
D26;D26P02;Oui;1034,274;1035,602;1,328;ouais exact c'est ça;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1346158390;41149.53692;12:53:10;;;;;;
D26;D26P01;Oui;1042,675;1048,462;5,787;ah celui ne fait pas aux autres euh (.) ce que tu voudrais pas qu'on te fasse ça fait un peu religieux non?;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;delighted;1346158399;41149.53702;12:53:19;12:53:27;;;;;
D26;D26P02;Oui;1045,076;1045,994;0,918;celui ouais;show.active.listening;Interaction management;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158401;41149.53705;12:53:21;;;;;;
D26;D26P02;Oui;1048,936;1051,772;2,836;(rire) ouais ça fait ouais c'est juste ça fait un peu religieux;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1346158405;41149.53709;12:53:25;;;;;;
D26;D26P02;Oui;1057,866;1060,521;2,655;frapper quelqu'un c'est se détruire soi-même ça c'est bien;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;focused;1346158414;41149.5372;12:53:34;12:53:40;;;;;
D26;D26P01;Oui;1068,496;1069,955;1,459;euh tou tou tou;other;Other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;focused;1346158424;41149.53732;12:53:44;12:53:29;;;;;
D26;D26P01;Oui;1071,635;1074,307;2,672;c'est con scarface j'men souviens vraiment plus (rire);give.self.information;Information;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158428;41149.53736;12:53:48;;;;;;
D26;D26P02;Oui;1074,84;1077,119;2,279;euh tu te souviens pas? (rire);elicit.partner.information;Information;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158431;41149.53739;12:53:51;;;;;;
D26;D26P01;Oui;1077,061;1078,192;1,131;ça fait longtemps;give.self.information;Information;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158433;41149.53742;12:53:53;;;;;;
D26;D26P02;Oui;1078,233;1080,134;1,901;ouais ouais ça fait pas mal de temps ouais;agree;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;1346158434;41149.53743;12:53:54;;;;;;
D26;D26P01;Oui;1080,462;1081,986;1,524;il a perdu tout le monde quoi c'est ça?;elicit.task.information;Information;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;1346158436;41149.53746;12:53:56;;;;;;
D26;D26P02;Oui;1081,847;1083,831;1,984;ouais ouais exactement ouais il crève tout seul;agree;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;1346158438;41149.53748;12:53:58;;;;;;
D26;D26P01;Oui;1084,249;1085,937;1,688;ok (rire);agree;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;1346158440;41149.5375;12:54:00;;;;;;
D26;D26P02;Oui;1085,716;1086,601;0,885;(rire);relax.atmosphere;Social relation;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;1346158442;41149.53752;12:54:02;;;;;;
D26;D26P01;Oui;1086,65;1088,158;1,508;et il regrette en à la fin?;elicit.task.information;Information;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;;1346158443;41149.53753;12:54:03;;;;;;
D26;D26P02;Oui;1088,355;1091,322;2,967;ouais en fait j'crois que c'est quand il tue son pote j'crois qu'il regrette;give.task.information;Information;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158444;41149.53755;12:54:04;;;;;;
D26;D26P01;Oui;1091,822;1093,084;1,262;ok (rire);agree;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;1346158448;41149.53759;12:54:08;;;;;;
D26;D26P02;Oui;1093,584;1100,404;6,82;voilà donc euh qu'est-ce que ça pourrait ouais ben y a tu gâches ta vie en gâchant celle des autres c'est pas mal ;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1346158450;41149.53761;12:54:10;;;;;;
D26;D26P01;Oui;1100,961;1102,174;1,213;ouais elle est bien hein /;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1346158457;41149.5377;12:54:17;;;;;;
D26;D26P02;Oui;1102,092;1102,698;0,606;ouais;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1346158458;41149.53771;12:54:18;;;;;;
D26;D26P02;Oui;1104,724;1105,265;0,541;alors;other;Other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158461;41149.53774;12:54:21;;;;;;
D26;D26P01;Oui;1105,519;1108,289;2,77;on les retrie peut-être comme ça celles qui sont sympa on les met en bas;manage.task;Task management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;1346158462;41149.53775;12:54:22;;;;;;
D26;D26P02;Oui;1108,461;1110,019;1,558;ouais ouais ouais ouais exact;agree;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;1346158464;41149.53778;12:54:24;;;;;;
D26;D26P01;Oui;1110,584;1111,847;1,263;euh hm :;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1346158467;41149.53781;12:54:27;;;;;;
D26;D26P01;Oui;1122,877;1124,221;1,344;celui là j'laime bien aussi;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1346158479;41149.53795;12:54:39;;;;;;
D26;D26P02;Oui;1126,205;1126,795;0,59;alors;other;Other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158482;41149.53799;12:54:42;;;;;;
D26;D26P02;Oui;1145,426;1147,016;1,59;ça peut être pas mal ces 5 là;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1346158501;41149.53821;12:55:01;;;;;;
D26;D26P01;Oui;1147,336;1148,549;1,213;ouais c'est déjà pas mal;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1346158503;41149.53823;12:55:03;;;;;;
D26;D26P01;Oui;1152,389;1154,176;1,787;celle là ouais ;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1346158508;41149.53829;12:55:08;;;;;;
D26;D26P01;Oui;1155,621;1159,588;3,967;l'insulte est facile (inaud) (rire);other;Other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158512;41149.53833;12:55:12;;;;;;
D26;D26P02;Oui;1160,456;1161,243;0,787;(rire);other;Other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;satisfied;1346158516;41149.53838;12:55:16;12:55:14;;;;;
D26;D26P01;Oui;1167,877;1170,615;2,738;ouais l'histoire avec les mots font plus mal que les poings euh;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1346158524;41149.53847;12:55:24;;;;;;
D26;D26P02;Oui;1172,361;1172,853;0,492;hm hm;show.active.listening;Interaction management;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1346158528;41149.53852;12:55:28;;;;;;
D26;D26P01;Oui;1173,591;1176,132;2,541;la violence physique ça fait mal aussi quand même (rire);relax.atmosphere;Social relation;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;1346158530;41149.53854;12:55:30;;;;;;
D26;D26P02;Oui;1176,599;1177,517;0,918;(rire);relax.atmosphere;Social relation;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;1346158533;41149.53857;12:55:33;;;;;;
D26;D26P02;Oui;1180,062;1183,553;3,491;moi j'aime bien frapper quelqu'un c'est se détruire soi-même c'est pas mal;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1346158536;41149.53861;12:55:36;;;;;;
